year,dep_code,population,pet,pea,employed,unemployed,inactive
2004,81,202709.7,127176.3,84570.1,72272.8,12297.3,42778.4
2004,85,324109.0,193825.5,135915.4,115268.2,20647.2,58181.4
2004,86,267053.1,162937.6,105655.2,89832.2,15823.0,57577.6
2004,88,61675.5,37176.0,24002.2,20898.9,3103.3,13157.0
2004,91,59330.6,35860.6,22991.4,19443.5,3547.9,12923.4
2004,94,30075.6,18762.3,12002.7,9911.7,2091.1,6821.6
2004,95,66888.3,41179.5,26532.3,22564.0,3968.4,14618.6
2004,97,26153.2,16084.3,10312.3,8530.8,1781.5,5835.3
2004,99,77268.8,47290.7,30415.8,25512.5,4903.4,16982.1
2005,5,5460843.0,3801557.7,2529720.8,2229820.6,299900.1,1273927.0
2005,8,2114136.0,1428865.8,901901.7,800016.5,101885.2,527872.4
2005,11,6710910.0,4662513.1,3020589.7,2655233.6,365356.0,1640947.4
2005,13,1799794.0,1211086.4,765921.7,680479.9,85441.9,447330.5
2005,15,1140665.0,804626.4,538547.1,487524.5,51022.6,267992.5
2005,17,996434.0,706118.1,434024.0,383937.1,50086.9,272777.6
2005,18,379273.0,233695.1,147874.9,130417.6,17457.3,85601.5
2005,19,1281052.0,856635.4,553474.3,495693.1,57781.2,303922.8
2005,20,948747.0,617007.2,396123.9,344968.1,51155.8,222734.5
2005,23,1539313.0,999644.2,664767.1,581762.6,83004.4,334874.9
2005,25,1903495.0,1316481.4,927165.7,822483.6,104682.1,392981.4
2005,27,402709.0,246691.9,150264.5,129694.0,20570.5,96221.7
2005,41,941763.0,627564.3,420864.1,377437.8,43426.4,206924.6
2005,44,645718.0,385366.7,234912.1,202222.2,32689.9,153510.0
2005,47,1097751.0,725972.7,465932.3,408481.8,57450.5,262481.7
2005,50,793921.0,546591.8,370110.0,326707.0,43403.0,175816.3
2005,52,1510454.0,1022611.2,675805.4,593798.7,82006.7,347813.3
2005,54,1297649.0,877526.9,564947.8,497966.8,66981.0,312825.1
2005,63,511181.0,358601.1,229008.6,196764.6,32244.0,129759.8
2005,66,877974.0,617328.2,408278.6,359724.2,48554.4,208639.6
2005,68,1882375.0,1304217.8,894347.4,806640.9,87706.6,409444.7
2005,70,783535.0,503020.3,307148.3,269964.3,37184.0,195851.8
2005,73,1304216.0,894404.1,619064.3,537861.5,81202.7,276652.8
2005,76,4206951.0,2964162.0,2078338.1,1822486.6,255851.5,887059.5
2005,81,220852.0,132931.9,84820.2,73521.0,11299.2,48453.1
2005,85,325061.0,199204.3,131783.4,114786.6,16996.8,67655.5
2005,86,266274.0,163038.0,105225.4,91840.2,13385.2,57583.7
2005,88,62120.0,37729.4,24579.6,21499.3,3080.3,13201.9
2005,91,59580.0,35850.8,22969.5,19935.9,3033.6,12837.7
2005,94,30731.0,18555.5,11780.2,10194.7,1585.5,6713.8
2005,95,73296.0,43352.3,28000.1,24340.3,3659.8,15558.9
2005,97,25461.0,15594.0,9964.0,8632.0,1332.0,5542.7
2005,99,77644.0,46992.7,30109.5,26125.7,3983.8,16775.0
2006,5,5528121.0,3874418.6,2519992.0,2214475.2,305516.8,1356395.6
2006,8,2144799.0,1465747.0,913807.7,807283.8,106523.9,553901.0
2006,11,6801343.0,4727811.4,3006529.9,2635488.2,371041.6,1723813.7
2006,13,1823338.0,1233792.5,761709.3,671866.3,89843.0,473574.4
2006,15,1145225.0,816311.0,526716.9,473025.8,53691.2,289701.4
2006,17,993337.0,712208.4,430562.1,379944.9,50617.2,281389.2
2006,18,381752.0,237649.8,147052.9,129546.6,17506.3,90852.6
2006,19,1296243.0,863723.9,557183.4,500062.8,57120.6,306485.6
2006,20,963336.0,628134.5,390915.0,338385.5,52529.5,238018.3
2006,23,1559603.0,1018779.9,666749.4,576726.1,90023.3,351619.5
2006,25,1936056.0,1347613.0,925458.0,822660.3,102797.7,422889.0
2006,27,414483.0,253342.2,148003.8,126514.0,21489.7,105908.4
2006,41,953776.0,640259.3,417467.2,372154.2,45313.0,223518.7
2006,44,660570.0,400677.3,229340.0,194951.4,34388.5,172229.5
2006,47,1116037.0,739815.5,459247.3,400822.8,58424.5,281310.1
2006,50,815191.0,555264.3,371930.1,331234.9,40695.2,183820.7
2006,52,1525110.0,1051443.7,685912.2,606359.9,79552.3,368237.0
2006,54,1312357.0,891854.2,573130.1,508421.3,64708.8,319227.5
2006,63,512589.0,363306.1,225829.0,194386.7,31442.3,137816.2
2006,66,884021.0,638338.9,405235.6,357068.5,48167.1,234737.6
2006,68,1905930.0,1335314.9,880937.4,793890.0,87047.4,455425.2
2006,70,792200.0,512466.6,305839.7,267370.5,38469.2,206643.4
2006,73,1306185.0,913795.6,610883.4,527462.2,83421.2,303863.0
2006,76,4236968.0,3009624.3,2073342.7,1811453.4,261889.2,938464.3
2006,81,222063.0,135886.8,83659.2,72104.8,11554.4,52403.2
2006,85,332581.0,202508.8,130146.1,112727.5,17418.6,72511.8
2006,86,272524.0,166176.1,104676.1,91080.2,13596.0,61669.0
2006,88,62086.0,37928.6,24124.8,20949.6,3175.2,13804.7
2006,91,60784.0,36385.5,22834.5,19735.1,3099.4,13587.2
2006,94,31881.0,18994.2,11825.9,10224.0,1601.9,7202.2
2006,95,73001.0,43838.3,27512.2,23795.0,3717.3,16325.9
2006,97,26658.0,15962.3,10039.8,8686.4,1353.4,5954.0
2006,99,79978.0,47925.9,30121.3,26057.5,4063.9,17871.3
2007,5,5595180.0,3968387.0,2520052.7,2227718.5,292334.2,1454187.4
2007,8,2174988.0,1499688.5,925800.1,822082.3,103717.8,575302.3
2007,11,6884569.0,4821865.7,3028188.2,2676328.2,351860.0,1798450.0
2007,13,1845963.0,1239860.8,767017.8,682079.4,84938.4,472658.9
2007,15,1149909.0,823204.5,539237.7,490472.8,48764.9,284551.6
2007,17,990445.0,728015.7,431215.1,382441.8,48773.3,298078.2
2007,18,384137.0,242607.3,147945.0,132231.2,15713.8,94956.8
2007,19,1310940.0,876981.9,567993.6,515386.7,52606.9,309483.7
2007,20,978523.0,628371.4,374348.2,322429.6,51918.6,252900.5
2007,23,1579557.0,1064438.0,683149.6,598204.7,84944.9,384867.4
2007,25,1975124.0,1377918.2,943872.6,849537.8,94334.8,435179.9
2007,27,426077.0,259712.2,147307.0,126741.9,20565.1,112400.0
2007,41,965725.0,649517.2,409719.0,370069.7,39649.2,240048.3
2007,44,675638.0,401780.6,219708.2,185301.3,34406.9,181366.9
2007,47,1134297.0,743781.1,454748.0,403606.2,51141.9,288831.1
2007,50,836039.0,567816.5,389370.0,350377.5,38992.5,178969.7
2007,52,1538254.0,1054906.6,681366.5,614348.3,67018.1,371864.3
2007,54,1326434.0,913381.9,592049.9,533029.7,59020.2,322575.0
2007,63,513802.0,369875.2,227257.1,198125.9,29131.2,142432.5
2007,66,889400.0,651210.1,401318.2,356164.0,45154.2,250193.1
2007,68,1929120.0,1372071.6,877509.0,794093.2,83415.8,496868.4
2007,70,800848.0,534989.9,320235.7,283987.4,36248.3,216449.8
2007,73,1307950.0,923470.7,621632.7,542660.3,78972.4,302046.2
2007,76,4263327.0,3033680.7,2057138.1,1809993.5,247144.6,977048.3
2007,81,223453.0,136897.8,82196.2,71186.7,11009.5,54692.9
2007,85,340028.0,206402.2,130757.8,113902.6,16855.2,75586.3
2007,86,278737.0,170663.4,105174.4,92165.4,13009.0,65745.5
2007,88,62040.0,37938.3,23716.1,20727.5,2988.6,14213.8
2007,91,62028.0,37130.3,22863.5,19920.1,2943.4,14290.3
2007,94,33073.0,19739.1,12035.2,10484.8,1550.4,7726.7
2007,95,72829.0,43726.2,26934.2,23486.2,3448.0,16777.9
2007,97,27881.0,16701.5,10304.3,8985.7,1318.6,6424.1
2007,99,82315.0,49348.5,30430.5,26535.7,3894.8,18967.1
2008,5,5662099.0,4039207.9,2544790.6,2239765.6,305025.0,1494686.8
2008,8,2204364.0,1528750.2,932147.1,836190.4,95956.7,598736.8
2008,11,6960512.0,4905864.1,3065047.1,2712220.1,352827.0,1845090.4
2008,13,1867503.0,1251914.4,749545.3,679373.0,70172.3,503341.3
2008,15,1154747.0,830693.8,554999.5,512726.8,42272.8,276139.2
2008,17,987759.0,733570.4,430602.9,380567.6,50035.3,303171.6
2008,18,386392.0,245004.4,145642.4,129759.0,15883.4,99464.3
2008,19,1325083.0,899644.9,561676.2,503828.2,57848.0,339203.1
2008,20,994256.0,643630.8,389929.0,340879.0,49050.0,255483.0
2008,23,1599129.0,1089170.4,727450.3,635914.9,91535.4,361563.4
2008,25,2021042.0,1424722.7,999095.6,907354.3,91741.3,427557.4
2008,27,437434.0,267304.7,152825.1,131639.4,21185.7,115012.4
2008,41,977528.0,659583.4,431807.2,389585.0,42222.3,228348.1
2008,44,691093.0,410178.8,229944.9,194756.1,35188.9,180963.4
2008,47,1152422.0,752835.7,441935.5,390787.0,51148.4,311561.2
2008,50,856385.0,583330.0,403117.7,360620.7,42497.0,180547.4
2008,52,1549573.0,1086263.2,703160.3,620006.6,83153.7,384980.2
2008,54,1339682.0,929964.0,598560.7,534099.3,64461.3,332196.0
2008,63,514725.0,382362.5,239366.8,201607.1,37759.6,143832.1
2008,66,893797.0,658790.8,414350.1,361493.0,52857.1,244450.9
2008,68,1951797.0,1399074.7,934485.5,855008.2,79477.3,465320.2
2008,70,809414.0,546400.4,313961.4,281809.9,32151.5,232976.2
2008,73,1309513.0,930903.2,662708.7,566932.2,95776.5,268055.1
2008,76,4284375.0,3068407.3,2075000.1,1812329.0,262671.1,993473.9
2008,81,224996.0,137631.3,83150.9,72037.1,11113.9,54507.7
2008,85,347362.0,214899.7,139202.6,121465.3,17737.4,76207.0
2008,86,284917.0,173897.1,106360.8,92990.9,13369.9,67563.9
2008,88,61971.0,38196.8,23750.3,20750.8,2999.6,14462.1
2008,91,63291.0,38025.4,23284.6,20274.3,3010.3,14773.3
2008,94,34294.0,20596.6,12495.3,10891.3,1604.0,8141.8
2008,95,72786.0,43892.8,26919.7,23465.4,3454.3,16977.0
2008,97,29123.0,17506.8,10744.2,9364.2,1380.0,6794.6
2008,99,84653.0,50917.9,31223.0,27209.3,4013.8,19757.6
2009,5,5730377.0,4142552.3,2744814.6,2396613.7,348200.9,1404158.2
2009,8,2233274.0,1549545.3,964518.8,863147.4,101371.4,584283.6
2009,11,7031399.0,4975335.7,3209748.9,2823892.4,385856.5,1766136.6
2009,13,1888156.0,1270754.7,757863.6,682594.9,75268.7,512832.6
2009,15,1159850.0,835471.0,539374.4,487843.8,51530.6,295520.4
2009,17,985640.0,735130.0,444628.0,386396.4,58231.6,290083.3
2009,18,388552.0,246878.1,150649.1,131072.5,19576.6,96098.9
2009,19,1339006.0,917078.0,591569.7,528952.9,62616.9,325863.3
2009,20,1010507.0,654755.7,417214.9,369645.7,47569.1,237373.5
2009,23,1618376.0,1109812.7,815626.3,694069.3,121557.0,295951.3
2009,25,2074250.0,1475130.1,1061840.3,950322.0,111518.4,414673.4
2009,27,448554.0,275808.8,170996.7,148491.0,22505.7,105075.6
2009,41,989375.0,670086.3,451412.7,406316.2,45096.5,218788.2
2009,44,706943.0,423825.4,286291.9,255589.9,30701.9,138202.9
2009,47,1170386.0,767900.6,473611.3,422752.4,50858.9,294332.1
2009,50,876363.0,603016.9,433525.4,385309.0,48216.4,170621.7
2009,52,1559747.0,1109769.3,791830.7,670362.2,121468.6,318971.1
2009,54,1352231.0,941181.8,621051.2,554328.0,66723.2,320210.3
2009,63,515805.0,389804.4,247962.6,201944.8,46017.9,141862.9
2009,66,898126.0,668744.1,457930.7,378309.5,79621.3,211044.0
2009,68,1974226.0,1431209.2,1016504.0,933154.9,83349.1,416548.6
2009,70,817937.0,553244.9,332668.9,298878.2,33790.7,220453.7
2009,73,1311076.0,940694.4,671984.6,571606.7,100377.9,269414.4
2009,76,4303639.0,3118710.3,2227810.1,1916387.3,311422.8,894875.8
2009,81,226705.0,140058.9,89582.8,78282.2,11300.6,50553.2
2009,85,354621.0,222832.2,152126.4,133635.0,18491.4,71062.6
2009,86,291199.0,178980.7,114913.9,100510.5,14403.4,64364.5
2009,88,61875.0,38476.6,24649.1,21434.5,3214.5,13846.6
2009,91,64616.0,39143.5,24812.5,21524.1,3288.4,14394.8
2009,94,35534.0,21488.1,13535.9,11768.3,1767.6,7993.8
2009,95,72900.0,44289.2,28077.4,24375.1,3702.3,16245.7
2009,97,30394.0,18403.6,11676.1,10134.1,1542.0,6771.9
2009,99,86991.0,52714.3,33427.6,29013.3,4414.4,19378.9
2010,5,5800160.0,4217255.7,2831977.9,2489234.4,342743.6,1388270.2
2010,8,2261656.0,1585880.3,1020777.5,914461.8,106315.7,567052.6
2010,11,7096886.0,5077456.6,3323730.4,2932354.1,391376.4,1757223.5
2010,13,1907930.0,1294093.0,797307.7,728182.0,69125.7,497987.0
2010,15,1165204.0,846195.3,561239.0,510465.0,50774.0,286193.8
2010,17,984304.0,738179.4,443500.7,386383.8,57116.9,294842.3
2010,18,390645.0,250123.1,155211.8,135743.1,19468.7,95151.8
2010,19,1352942.0,934039.6,600560.7,535170.5,65390.2,334186.6
2010,20,1027089.0,665796.3,434148.5,381920.1,52228.4,232149.6
2010,23,1637310.0,1125829.6,815603.9,699692.0,115911.9,310473.2
2010,25,2134776.0,1545498.9,1136589.9,1019785.1,116804.9,413298.7
2010,27,459453.0,282618.3,182129.8,159853.2,22276.7,100693.3
2010,41,1001372.0,684116.3,467988.5,422196.7,45791.8,217167.5
2010,44,722913.0,439041.6,328752.8,298721.8,30031.0,111078.6
2010,47,1188000.0,786165.4,505192.5,447651.8,57540.7,282258.2
2010,50,896034.0,621679.2,446176.4,400042.6,46133.8,176457.5
2010,52,1569413.0,1123328.7,818384.3,694676.1,123708.3,305319.1
2010,54,1363889.0,954324.1,638647.4,563364.0,75283.4,316368.2
2010,63,517347.0,394991.3,257752.5,210161.4,47591.1,137638.3
2010,66,902994.0,679609.7,469566.5,383946.9,85619.5,210283.8
2010,68,1996352.0,1459525.7,1055112.8,962657.0,92455.8,405991.4
2010,70,826411.0,561095.1,348504.6,309528.5,38976.0,213008.7
2010,73,1312768.0,950633.3,693333.2,587337.2,105996.1,258152.3
2010,76,4323751.0,3148638.7,2253368.3,1946038.0,307330.3,896525.7
2010,81,228513.0,142840.7,93978.7,82465.9,11512.8,48991.9
2010,85,361824.0,230197.6,163168.7,144652.9,18515.9,67257.1
2010,86,297600.0,182676.4,120044.9,105170.7,14874.3,62765.5
2010,88,61787.0,38326.6,25007.4,21793.4,3214.0,13317.9
2010,91,65991.0,39731.2,25824.6,22446.9,3377.7,13923.0
2010,94,36793.0,22105.4,14314.2,12463.5,1850.8,7813.1
2010,95,73194.0,44133.6,28666.5,24919.1,3747.4,15446.6
2010,97,31677.0,19060.7,12402.4,10781.8,1620.5,6682.8
2010,99,89314.0,53851.1,35072.5,30505.3,4567.2,18821.3
2011,5,5869191.0,4281204.2,2859992.3,2557314.7,302677.6,1422671.9
2011,8,2288947.0,1630323.2,1058332.1,956988.8,101343.3,574225.2
2011,11,7152656.0,5212464.5,3437341.5,3065377.3,371964.1,1784442.0
2011,13,1926597.0,1321223.1,856337.5,787926.0,68411.6,466788.1
2011,15,1170640.0,853496.1,564390.5,520272.3,44118.2,288975.2
2011,17,983498.0,741691.7,439899.6,389562.2,50337.4,301891.9
2011,18,392611.0,252578.0,156326.6,139399.6,16927.0,96321.8
2011,19,1366758.0,951313.8,611390.6,544062.6,67328.0,340494.4
2011,20,1043754.0,680567.1,434558.9,388570.2,45988.8,246667.2
2011,23,1655818.0,1146004.6,837328.4,731806.3,105522.1,309732.8
2011,25,2202092.0,1606436.6,1207621.5,1092560.4,115061.0,400593.6
2011,27,470087.0,291296.5,194001.9,172386.5,21615.4,97804.4
2011,41,1013418.0,694476.0,472171.5,433186.5,38985.0,222633.3
2011,44,738743.0,453842.7,355557.2,324531.7,31025.5,99048.7
2011,47,1204977.0,797255.3,511403.4,461792.1,49611.3,286076.6
2011,50,915277.0,637489.7,458551.2,414876.4,43674.7,179392.1
2011,52,1578559.0,1141136.6,863613.7,743963.7,119649.9,278419.8
2011,54,1374254.0,965068.7,659662.7,582595.5,77067.2,305632.5
2011,63,519089.0,397642.7,261890.4,217510.3,44380.1,135613.4
2011,66,907896.0,690522.0,474854.6,395936.4,78918.2,216540.9
2011,68,2017680.0,1480856.1,1070053.1,986627.3,83425.8,411364.0
2011,70,834736.0,568477.0,362695.1,327018.0,35677.1,206007.1
2011,73,1314479.0,950888.0,713819.8,601402.2,112417.6,236377.5
2011,76,4343131.0,3156869.7,2198742.1,1899166.9,299575.2,957156.0
2011,81,230349.0,145085.3,95168.7,84032.9,11135.9,50059.0
2011,85,368912.0,239431.3,173303.2,155236.5,18066.6,66765.1
2011,86,303929.0,185462.2,123003.8,108780.1,14223.8,62573.3
2011,88,61711.0,37918.5,25001.2,21994.5,3006.7,12889.1
2011,91,67361.0,40195.7,26449.9,23228.7,3221.2,13763.7
2011,94,38072.0,22681.8,14873.8,13075.7,1798.1,7830.8
2011,95,73652.0,44003.3,28943.5,25419.7,3523.8,15051.5
2011,97,32940.0,19649.8,12943.6,11368.4,1575.2,6730.2
2011,99,91602.0,54750.3,36109.8,31731.9,4377.9,18672.5
2012,5,5935916.0,4379824.9,2970018.4,2647580.1,322438.3,1414142.1
2012,8,2315361.0,1661617.1,1079646.1,984387.4,95258.7,584356.4
2012,11,7195980.0,5275681.9,3501749.7,3133405.6,368344.1,1775603.8
2012,13,1944299.0,1338652.4,898487.4,831922.7,66564.8,440440.0
2012,15,1176069.0,863692.3,582896.1,538666.9,44229.2,281861.5
2012,17,982904.0,747439.0,447585.1,401951.9,45633.3,300304.9
2012,18,394379.0,255202.3,157636.7,141639.0,15997.8,97711.2
2012,19,1380257.0,968709.5,627952.3,555222.5,72729.7,341277.6
2012,20,1060658.0,696504.2,451248.6,407424.6,43824.0,245995.2
2012,23,1673891.0,1167706.7,842776.8,745881.6,96895.2,326104.0
2012,25,2276097.0,1673776.8,1251619.0,1134391.5,117227.5,424767.9
2012,27,480391.0,299054.9,192426.1,171946.5,20479.7,106853.1
2012,41,1025384.0,705322.7,482490.5,440385.5,42105.0,223037.2
2012,44,754574.0,466456.3,385709.0,354719.9,30989.1,81273.0
2012,47,1221419.0,812646.9,534527.6,491149.5,43378.1,279028.8
2012,50,933966.0,656022.4,467158.1,418537.2,48620.9,189458.7
2012,52,1586945.0,1159683.4,879193.4,767804.2,111389.2,281377.3
2012,54,1383705.0,977514.3,673686.5,590635.8,83050.7,303971.5
2012,63,520697.0,402222.2,267367.3,225920.3,41447.0,135392.7
2012,66,912087.0,694029.4,478578.4,407438.3,71140.1,215396.5
2012,68,2038122.0,1507844.9,1093972.8,1006180.4,87792.4,415188.3
2012,70,842950.0,579501.1,390212.3,354311.2,35901.1,189932.9
2012,73,1316054.0,959658.7,699953.5,613967.9,85985.6,260768.8
2012,76,4359288.0,3175735.2,2214944.7,1916948.4,297996.3,961046.0
2012,81,232316.0,146053.2,94434.4,83358.4,11075.9,51570.8
2012,85,375872.0,245624.7,179534.8,162145.1,17389.7,66053.4
2012,86,310027.0,188944.8,125249.0,110735.9,14513.1,63720.6
2012,88,61633.0,37682.6,24868.6,21890.0,2978.6,12799.4
2012,91,68681.0,40771.9,26808.4,23528.9,3279.5,13977.1
2012,94,39354.0,23325.6,15263.0,13396.1,1866.9,8082.4
2012,95,74281.0,44143.7,29016.2,25468.8,3547.4,15118.9
2012,97,34165.0,20276.3,13344.3,11713.2,1631.1,6952.7
2012,99,93849.0,55817.5,36779.5,32299.5,4480.1,19069.3
2013,5,6001151.0,4481799.4,3022948.5,2713306.1,309642.5,1460533.1
2013,8,2341335.0,1671725.4,1077078.7,994301.0,82777.7,592530.8
2013,11,7228427.0,5319517.9,3502410.7,3146574.7,355835.9,1813474.6
2013,13,1961250.0,1362438.9,905478.3,847036.2,58442.1,457501.8
2013,15,1181580.0,867368.4,587314.0,543273.8,44040.2,278761.1
2013,17,982563.0,754017.3,447453.9,405335.7,42118.3,306166.0
2013,18,395947.0,258422.1,155464.1,141593.7,13870.4,102863.6
2013,19,1393465.0,989435.8,632377.4,561824.4,70553.0,357235.9
2013,20,1078033.0,713731.8,450177.4,410154.4,40022.9,263583.1
2013,23,1691609.0,1185685.2,820160.8,748950.2,71210.6,365689.9
2013,25,2357339.0,1751133.3,1291400.0,1180641.1,110758.9,461635.5
2013,27,490338.0,307340.9,194185.6,173168.3,21017.3,113220.4
2013,41,1037252.0,720006.8,485275.6,441379.8,43895.7,234844.3
2013,44,770616.0,480241.8,387743.3,360750.1,26993.3,92510.9
2013,47,1237543.0,830041.5,537363.8,496596.9,40766.9,292722.5
2013,50,952101.0,675655.2,477059.1,430479.3,46579.8,199293.4
2013,52,1594354.0,1175980.5,887528.9,791390.7,96138.3,288755.6
2013,54,1392708.0,995501.1,687010.5,601213.5,85797.0,308762.3
2013,63,522157.0,405283.8,267322.1,228936.1,38386.0,137374.6
2013,66,915413.0,700815.7,460726.7,401104.4,59622.3,240009.5
2013,68,2057952.0,1528136.4,1087055.3,1002444.0,84611.3,440623.7
2013,70,851157.0,590430.5,397307.1,361243.2,36063.9,193043.5
2013,73,1317507.0,970566.9,685792.0,616813.3,68978.7,284583.7
2013,76,4371304.0,3211657.1,2203492.7,1913347.6,290145.1,1007475.0
2013,81,234529.0,148131.1,94077.8,83040.8,11037.0,54030.8
2013,85,382735.0,256212.4,185963.4,168760.0,17203.3,70535.6
2013,86,315941.0,194421.7,128256.2,113709.5,14546.7,66413.8
2013,88,61543.0,37703.2,24513.3,21647.7,2865.7,13154.0
2013,91,69953.0,41553.5,26897.6,23678.0,3219.7,14655.6
2013,94,40638.0,24120.6,15518.3,13657.3,1861.0,8614.8
2013,95,75092.0,44647.9,28893.6,25437.3,3456.2,15738.2
2013,97,35353.0,20993.1,13600.7,11974.1,1626.6,7405.8
2013,99,96057.0,57145.9,37064.2,32644.5,4419.7,20097.1
2014,5,6066806.0,4583796.8,3060980.5,2764004.8,296975.7,1528923.2
2014,8,2366899.0,1703886.3,1107486.5,1023056.4,84430.1,599320.4
2014,11,7252949.0,5402111.1,3548839.0,3201301.7,347537.4,1863074.2
2014,13,1977478.0,1386897.1,923976.3,866252.6,57723.8,464474.4
2014,15,1187249.0,883764.0,605379.7,562272.2,43107.5,280212.7
2014,17,982933.0,762446.6,468920.6,427159.9,41760.7,294423.3
2014,18,397383.0,263075.5,162722.2,149476.6,13245.6,100770.0
2014,19,1406735.0,1012879.8,660250.6,590410.2,69840.4,354434.7
2014,20,1095719.0,733518.1,460416.5,416684.3,43732.2,274311.5
2014,23,1709003.0,1211182.6,836766.9,781345.4,55421.5,376674.5
2014,25,2446138.0,1845900.5,1370378.0,1254011.6,116366.4,480968.5
2014,27,499946.0,315153.2,183106.4,161956.7,21149.6,132418.8
2014,41,1049215.0,735339.0,475282.9,434544.5,40738.4,261136.8
2014,44,786618.0,502316.4,407137.6,379271.4,27866.1,97203.5
2014,47,1253211.0,849970.2,557105.0,519382.7,37722.3,294312.8
2014,50,969808.0,692374.7,492001.9,443771.2,48230.7,201094.8
2014,52,1601466.0,1195169.0,900779.6,810292.3,90487.3,296248.2
2014,54,1401015.0,1011675.2,689094.8,608005.4,81089.4,323897.6
2014,63,523970.0,414397.6,275151.1,237794.9,37356.1,140340.7
2014,66,918965.0,711274.0,470416.0,414150.8,56265.2,241885.5
2014,68,2077348.0,1554809.3,1077517.6,995163.6,82354.0,478984.4
2014,70,859324.0,603244.3,406943.0,373475.3,33467.7,197385.9
2014,73,1319060.0,983211.3,692435.1,623159.8,69275.3,291980.2
2014,76,4383018.0,3255900.1,2198734.7,1931586.2,267148.5,1062048.5
2014,81,236931.0,150491.1,94445.4,83434.3,11011.1,56236.8
2014,85,389511.0,270480.9,199813.5,182341.7,17471.8,71754.7
2014,86,321850.0,197626.7,128386.0,113591.9,14794.1,69334.6
2014,88,61463.0,37967.5,24517.2,21682.5,2834.7,13495.5
2014,91,71215.0,42490.4,27386.4,24165.2,3221.3,15165.4
2014,94,41946.0,25023.0,16000.0,14131.0,1869.0,9077.6
2014,95,76101.0,45438.6,29283.7,25841.9,3441.8,16209.8
2014,97,36509.0,21775.8,14045.5,12394.2,1651.3,7774.8
2014,99,98228.0,58569.1,37723.6,33281.8,4441.8,20925.8
2015,5,6134953.0,4683940.3,3081933.5,2778234.2,303699.3,1607333.7
2015,8,2393557.0,1735646.0,1144299.4,1054857.8,89441.6,592425.8
2015,11,7273265.0,5430033.8,3550425.7,3205409.1,345016.6,1878265.6
2015,13,1993760.0,1407436.4,940100.6,878568.8,61531.8,468347.0
2015,15,1193206.0,896424.0,626857.3,587578.6,39278.7,270248.1
2015,17,984360.0,770632.3,475415.7,435855.0,39560.8,295610.0
2015,18,398725.0,267067.3,168726.5,155338.2,13388.2,98528.9
2015,19,1420313.0,1032163.0,680160.4,613611.9,66548.5,352995.8
2015,20,1114269.0,752624.2,474609.5,430064.1,44545.3,278727.9
2015,23,1726287.0,1233280.4,877568.2,823848.6,53719.6,356628.6
2015,25,2543338.0,1935475.4,1412917.1,1297224.6,115692.4,526016.1
2015,27,509240.0,324143.9,198196.1,177338.2,20857.9,126503.1
2015,41,1061405.0,748003.0,485677.6,445628.2,40049.4,262896.2
2015,44,803092.0,511287.4,421520.7,392756.2,28764.4,89528.9
2015,47,1268980.0,867971.7,570905.4,530992.5,39912.9,297711.8
2015,50,987232.0,712468.1,509619.7,458400.7,51218.9,203881.4
2015,52,1608726.0,1204018.7,917236.8,838273.2,78963.6,288173.7
2015,54,1409900.0,1025158.1,692178.7,610813.2,81365.4,333282.3
2015,63,526484.0,419639.4,274635.5,239458.8,35176.8,144951.5
2015,66,923443.0,720041.5,476336.7,425242.7,51094.0,244151.2
2015,68,2097069.0,1586350.5,1094732.5,1010519.7,84212.8,493146.6
2015,70,867701.0,613045.4,406709.3,373124.7,33584.6,206534.3
2015,73,1320911.0,991470.8,698339.8,623459.5,74880.3,293124.8
2015,76,4397194.0,3285389.0,2208727.3,1952470.7,256256.5,1077120.1
2015,81,239772.0,153171.8,96639.7,85597.5,11042.2,56496.9
2015,85,396320.0,275764.5,201410.4,182578.3,18832.1,74627.0
2015,86,327856.0,202720.6,131675.5,116902.2,14773.4,71148.3
2015,88,61406.0,38144.3,24650.4,21867.9,2782.5,13476.1
2015,91,72485.0,43610.0,28232.5,24974.7,3257.8,15401.6
2015,94,43291.0,25977.8,16720.8,14803.1,1917.6,9277.3
2015,95,77328.0,46532.6,30118.3,26643.3,3475.0,16433.0
2015,97,37638.0,22629.1,14656.8,12965.9,1690.9,7996.2
2015,99,100392.0,60377.1,39091.2,34579.9,4511.3,21334.3
2016,5,6211312.0,4759620.0,3053539.3,2736986.0,316553.3,1707189.7
2016,8,2427046.0,1770205.2,1157917.6,1068392.8,89524.7,614132.1
2016,11,7300918.0,5474045.4,3559809.1,3207678.2,352130.9,1917694.2
2016,13,2013010.0,1429350.6,943645.4,883100.6,60544.7,486703.6
2016,15,1199978.0,903739.8,605464.6,563822.4,41642.2,298268.5
2016,17,987214.0,777663.9,472650.8,429287.2,43363.6,305292.3
2016,18,399983.0,270816.7,177801.8,163501.7,14300.1,93269.0
2016,19,1434395.0,1051554.9,692373.4,634784.4,57589.1,360321.5
2016,20,1136299.0,772032.3,486735.8,430670.8,56065.1,285836.5
2016,23,1744254.0,1250706.2,883432.6,806951.1,76481.6,367765.9
2016,25,2652076.0,2028388.5,1442872.7,1318251.6,124621.1,588961.8
2016,27,518234.0,332805.7,215388.1,194025.3,21362.8,117873.5
2016,41,1073916.0,760015.6,480940.2,437756.7,43183.5,279418.5
2016,44,822700.0,525610.5,439948.5,406549.8,33398.7,86466.0
2016,47,1287462.0,887194.7,585102.2,538932.7,46169.5,302961.1
